OpportunityId,AsOfDate,OpportunityAge,OpportunityAgeBucket,SalesCycleDays,WeightedAmount,UniqueProductCount,UniqueProductFamilyCount,AverageDiscount,NetRevenue,GrossMarginAmount,GrossMarginRate,CloseDateSlipDays,CloseDateChangeCount,HybridProductShare,OpportunityHealthScore,OpportunityRiskScore,ForecastConfidence,HighRiskFlag,ProductAttachOpportunityFlag
006000000000827AAA,2026-06-30,47,31-60,,761331.59,3,2,0.06302,1268885.98,373201.84,0.294118,0,0,1,72,10,68,false,false
006000000000828AAA,2026-06-30,96,91-180,96,,4,4,0.053617,579751.62,197290.2,0.340301,0,0,0.554934,,,,false,false
006000000000829AAA,2026-06-30,239,181-365,,432008.22,4,3,0.057102,1080020.54,300496.93,0.278233,180,0,0.734588,44,54,29,false,false
006000000000830AAA,2026-06-30,204,181-365,204,,3,2,0.071023,652888.93,224056.98,0.343178,0,0,0.554021,,,,false,false
006000000000831AAA,2026-06-30,224,181-365,224,,3,3,0.071035,1976250.77,668811.85,0.338425,109,2,0.327095,,,,false,false
006000000000832AAA,2026-06-30,132,91-180,132,,3,3,0.124546,741867.73,191044.41,0.257518,0,0,0.387764,,,,false,false
006000000000833AAA,2026-06-30,273,181-365,273,,3,2,0.065643,1064079.39,365829.63,0.343799,82,2,1,,,,false,false
006000000000834AAA,2026-06-30,56,31-60,56,,3,3,0.0555,264367.34,81448.86,0.30809,0,0,1,,,,false,false
006000000000835AAA,2026-06-30,95,91-180,95,,1,1,0.059381,418598.7,183262.5,0.4378,0,0,1,,,,false,false
006000000000836AAA,2026-06-30,69,61-90,69,,4,4,0.072404,297087.03,90112.25,0.303319,0,0,0.176867,,,,false,false
006000000000837AAA,2026-06-30,320,181-365,320,,3,2,0.035651,794719.75,288118.95,0.362542,97,2,0.703466,,,,false,false
006000000000838AAA,2026-06-30,189,181-365,189,,4,3,0.065741,1098202.24,338086.81,0.307855,0,0,0.57798,,,,false,false
006000000000839AAA,2026-06-30,191,181-365,191,,4,3,0.072289,2110745.93,617787.35,0.292687,0,0,0.542549,,,,false,false
006000000000840AAA,2026-06-30,138,91-180,138,,4,4,0.038451,171600.68,65574.4,0.382134,0,0,1,,,,false,false
006000000000841AAA,2026-06-30,187,181-365,187,,4,4,0.045909,715121.27,239786.13,0.335308,46,1,0.533087,,,,false,false
006000000000842AAA,2026-06-30,180,91-180,,428836.02,3,3,0.094285,536045.02,184421.62,0.344041,25,1,0.788088,77,25,87,false,false
006000000000843AAA,2026-06-30,67,61-90,,447379.62,2,2,0.087003,745632.7,223690.14,0.3,0,0,0.413423,72,14,68,false,false
006000000000844AAA,2026-06-30,193,181-365,193,,3,3,0.076798,1155678.69,362007.99,0.313243,0,0,1,,,,false,false
006000000000845AAA,2026-06-30,108,91-180,,396856.42,2,1,0.068403,661427.36,218641.04,0.330559,0,0,0.410261,70,16,68,false,true
006000000000846AAA,2026-06-30,94,91-180,94,,2,2,0.070702,302486.49,121463.35,0.40155,0,0,1,,,,false,false
006000000000847AAA,2026-06-30,196,181-365,196,,1,1,0.038497,1095679.52,323159.2,0.29494,0,0,1,,,,false,false
006000000000848AAA,2026-06-30,208,181-365,208,,4,4,0.10054,2716213.51,876993.2,0.322873,0,0,0.301119,,,,false,false
006000000000849AAA,2026-06-30,716,365+,,46920.51,4,3,0.0866,234602.56,69742.01,0.297277,767,0,0.52949,28,70,16,true,false
006000000000850AAA,2026-06-30,536,365+,,48129.84,3,2,0.079746,240649.21,73842.03,0.306845,444,0,1,26,69,16,true,false
006000000000851AAA,2026-06-30,154,91-180,154,,2,1,0.075473,794218.85,250389.31,0.315265,0,0,0,,,,false,false
006000000000852AAA,2026-06-30,146,91-180,146,,4,4,0.054947,474104.98,154811.13,0.326533,0,0,0.240463,,,,false,false
006000000000853AAA,2026-06-30,134,91-180,134,,2,2,0.06911,669468.91,242246.54,0.361849,0,0,0.595267,,,,false,false
006000000000854AAA,2026-06-30,61,61-90,,359588.18,4,3,0.081266,898970.45,287752.34,0.320091,0,0,1,69,16,47,false,false
006000000000855AAA,2026-06-30,52,31-60,,73360.81,2,2,0.075871,122268.01,50965.03,0.41683,0,0,1,79,12,68,false,false
006000000000856AAA,2026-06-30,139,91-180,,725269.62,3,3,0.064354,906587.03,306658.77,0.338256,0,0,0.697009,81,15,89,false,false
006000000000857AAA,2026-06-30,90,61-90,,571967.49,1,1,0.122093,953279.15,264808.65,0.277787,65,2,0,61,28,62,false,true
006000000000858AAA,2026-06-30,97,91-180,97,,2,2,0.083074,269500.65,90765,0.33679,0,0,0.514706,,,,false,false
006000000000859AAA,2026-06-30,249,181-365,249,,1,1,0.061587,2279701.5,760378.5,0.333543,0,0,1,,,,false,false
006000000000860AAA,2026-06-30,59,31-60,,1023735.46,2,1,0.08099,1706225.77,447174.01,0.262084,0,0,1,67,14,68,false,true
006000000000861AAA,2026-06-30,159,91-180,159,,3,2,0.090823,777401.82,244786.62,0.314878,0,0,0,,,,false,false
006000000000862AAA,2026-06-30,153,91-180,153,,3,3,0.078081,680769.81,212397.47,0.311996,0,0,1,,,,false,false
006000000000863AAA,2026-06-30,101,91-180,101,,2,2,0.09817,241040.1,76432.51,0.317095,0,0,1,,,,false,false
006000000000864AAA,2026-06-30,446,365+,,294880.47,3,2,0.064691,1474402.34,484587.31,0.328667,533,2,1,29,67,16,true,false
006000000000865AAA,2026-06-30,64,61-90,64,,3,3,0.055749,249988.53,79799.54,0.319213,0,0,0.243085,,,,false,false
006000000000866AAA,2026-06-30,305,181-365,305,,2,2,0.055707,270732.32,87182.1,0.322023,84,1,1,,,,false,false
006000000000867AAA,2026-06-30,154,91-180,154,,4,3,0.083461,387034.41,107855.67,0.278672,0,0,0.573195,,,,false,false
006000000000868AAA,2026-06-30,148,91-180,148,,5,5,0.050182,194977.41,69787.94,0.357928,0,0,0.837707,,,,false,false
006000000000869AAA,2026-06-30,132,91-180,132,,3,3,0.07524,359390.76,117908.29,0.328078,0,0,0.234904,,,,false,false
006000000000870AAA,2026-06-30,281,181-365,,315358.43,3,3,0.07528,394198.04,105586.63,0.267852,113,1,1,61,44,78,false,false
006000000000871AAA,2026-06-30,120,91-180,120,,5,3,0.051904,299573.08,98852.52,0.329978,0,0,1,,,,false,false
006000000000872AAA,2026-06-30,163,91-180,163,,3,3,0.053527,192975.96,69670.93,0.361034,0,0,0.365306,,,,false,false
006000000000873AAA,2026-06-30,116,91-180,,81299.16,3,3,0.078567,203247.89,66369.78,0.326546,46,1,0.645047,63,27,42,false,false
006000000000874AAA,2026-06-30,212,181-365,212,,2,2,0.058834,1107556.9,366836.86,0.331213,0,0,0.395576,,,,false,false
006000000000875AAA,2026-06-30,178,91-180,178,,3,2,0.044764,429022.58,145642.98,0.339476,0,0,0,,,,false,false
006000000000876AAA,2026-06-30,174,91-180,174,,4,4,0.090261,1015850.78,278538.67,0.274193,0,0,1,,,,false,false
006000000000877AAA,2026-06-30,198,181-365,198,,4,3,0.052264,188624.99,56242.77,0.298172,0,0,0.470541,,,,false,false
006000000000878AAA,2026-06-30,316,181-365,316,,3,3,0.06138,440512.58,132737.34,0.301325,44,1,1,,,,false,false
006000000000879AAA,2026-06-30,91,91-180,91,,3,2,0.057444,645717.71,209684.19,0.32473,0,0,0.72585,,,,false,false
006000000000880AAA,2026-06-30,169,91-180,169,,3,2,0.092372,319939.19,100758.48,0.31493,0,0,1,,,,false,false
006000000000881AAA,2026-06-30,135,91-180,135,,3,2,0.052859,73886.52,22693.35,0.307138,0,0,1,,,,false,false
006000000000882AAA,2026-06-30,87,61-90,87,,5,5,0.061137,609800.68,222585.74,0.365014,0,0,0.348543,,,,false,false
006000000000883AAA,2026-06-30,744,365+,,443974.75,3,2,0.080913,554968.44,182079.99,0.328091,683,0,1,48,60,49,true,false
006000000000884AAA,2026-06-30,200,181-365,200,,3,2,0.070174,554545.14,192152.72,0.346505,0,0,1,,,,false,false
006000000000885AAA,2026-06-30,136,91-180,136,,3,3,0.063092,444199.71,134601.08,0.303019,0,0,0.704393,,,,false,false
006000000000886AAA,2026-06-30,1097,365+,,200827.11,3,3,0.093671,502067.77,149570.72,0.297909,1204,0,0.229697,35,67,27,true,false
006000000000887AAA,2026-06-30,60,31-60,,661570.01,3,3,0.091568,826962.51,272231.88,0.329195,0,0,0.62199,83,11,89,false,false
006000000000888AAA,2026-06-30,133,91-180,133,,2,2,0.05699,254258.79,62843.07,0.247162,0,0,1,,,,false,false
006000000000889AAA,2026-06-30,175,91-180,175,,3,2,0.087931,1051438.74,274759.84,0.261318,0,0,1,,,,false,false
006000000000890AAA,2026-06-30,108,91-180,108,,4,4,0.043063,1437373.34,507456,0.353044,0,0,1,,,,false,false
006000000000891AAA,2026-06-30,152,91-180,152,,4,3,0.086095,220939.14,72098.49,0.326327,0,0,1,,,,false,false
006000000000892AAA,2026-06-30,371,365+,371,,3,3,0.0917,1046167.25,292526.58,0.279617,115,1,1,,,,false,false
006000000000893AAA,2026-06-30,147,91-180,,168610.72,3,3,0.070853,281017.86,93809.58,0.333821,70,0,1,67,29,61,false,false
006000000000894AAA,2026-06-30,172,91-180,,217557.09,4,3,0.080883,362595.15,105140.44,0.289966,44,0,0.763729,66,28,64,false,false
006000000000895AAA,2026-06-30,254,181-365,254,,1,1,0.053705,1311146.39,452140.09,0.344843,0,0,0,,,,false,false
006000000000896AAA,2026-06-30,114,91-180,114,,3,3,0.076742,1435979.07,459360.25,0.319893,0,0,1,,,,false,false
006000000000897AAA,2026-06-30,205,181-365,205,,4,4,0.056132,959744.31,329107.08,0.342911,0,0,0.706992,,,,false,false
006000000000898AAA,2026-06-30,164,91-180,164,,4,4,0.044134,554430.52,217342.63,0.392011,0,0,0.753409,,,,false,false
006000000000899AAA,2026-06-30,109,91-180,,459828.36,1,1,0.082216,766380.6,256352.85,0.334498,0,0,1,70,17,68,false,true
006000000000900AAA,2026-06-30,128,91-180,128,,3,3,0.09689,2682977.65,804974.22,0.30003,0,0,1,,,,false,false
006000000000901AAA,2026-06-30,75,61-90,75,,4,4,0.064236,1160034,356350.2,0.307189,0,0,1,,,,false,false
006000000000902AAA,2026-06-30,286,181-365,,517723.92,1,1,0.023724,862873.2,324308.16,0.375847,337,0,1,50,55,38,false,true
006000000000903AAA,2026-06-30,228,181-365,228,,2,2,0.069406,789488.26,230872.94,0.292434,0,0,1,,,,false,false
006000000000904AAA,2026-06-30,135,91-180,135,,3,2,0.082372,677098.62,215951.64,0.318937,0,0,0,,,,false,false
006000000000905AAA,2026-06-30,715,365+,,965998.66,2,2,0.106287,2414996.64,639993.67,0.265008,656,0,1,30,69,27,true,false
006000000000906AAA,2026-06-30,123,91-180,,128888.72,4,4,0.064265,214814.53,83849.09,0.390332,0,0,1,80,17,68,false,false
006000000000907AAA,2026-06-30,543,365+,,1145648.88,3,2,0.092691,1432061.1,357665.55,0.249756,341,2,1,43,63,49,true,false
006000000000908AAA,2026-06-30,175,91-180,175,,2,2,0.044031,322660.75,105800.57,0.3279,0,0,1,,,,false,false
006000000000909AAA,2026-06-30,432,365+,,201458.84,2,2,0.083872,335764.74,86255.05,0.256891,358,0,1,39,65,38,true,false
006000000000910AAA,2026-06-30,53,31-60,53,,3,2,0.078617,475750.2,154324.2,0.324381,0,0,0.32553,,,,false,false
006000000000911AAA,2026-06-30,273,181-365,,480788.78,3,2,0.065489,600985.97,211446.95,0.351833,167,0,1,60,49,62,false,false
006000000000912AAA,2026-06-30,188,181-365,188,,1,1,0.082295,661271.85,205898.76,0.311368,0,0,1,,,,false,false
006000000000913AAA,2026-06-30,65,61-90,,588192.9,2,2,0.085374,980321.5,322602.61,0.329078,0,0,1,74,14,68,false,false
006000000000914AAA,2026-06-30,50,31-60,50,,3,3,0.04914,1785302.69,606668.99,0.339813,0,0,1,,,,false,false
006000000000915AAA,2026-06-30,169,91-180,169,,3,2,0.081378,463529.46,144743.74,0.312264,0,0,1,,,,false,false
006000000000916AAA,2026-06-30,200,181-365,200,,4,2,0.0799,1917235.85,516020.73,0.269148,0,0,0.238271,,,,false,false
006000000000917AAA,2026-06-30,1088,365+,,1080505.4,5,2,0.092955,1800842.34,489206.79,0.271654,1094,0,0.186301,37,65,38,true,false
006000000000918AAA,2026-06-30,294,181-365,294,,2,2,0.091947,781909.72,284033.97,0.363257,100,1,1,,,,false,false
006000000000919AAA,2026-06-30,1047,365+,,174011.64,4,4,0.057215,435029.1,135981.47,0.31258,960,1,0.196122,38,64,27,true,false
006000000000920AAA,2026-06-30,161,91-180,161,,3,2,0.090331,1264318.73,390346.96,0.308741,0,0,1,,,,false,false
006000000000921AAA,2026-06-30,54,31-60,,137415.23,4,4,0.070777,343538.08,113161.37,0.3294,0,0,1,72,14,47,false,false
006000000000922AAA,2026-06-30,65,61-90,,22467.8,2,2,0.108781,224678.02,71397.55,0.317777,88,2,0,48,36,22,false,false
006000000000923AAA,2026-06-30,858,365+,,75822.59,1,1,0.118604,758225.94,268369.6,0.353944,912,0,0,23,74,11,true,true
006000000000924AAA,2026-06-30,118,91-180,118,,3,3,0.102529,303075.54,87838.76,0.289825,0,0,1,,,,false,false
006000000000925AAA,2026-06-30,256,181-365,,253785.89,4,2,0.086492,317232.36,95057.18,0.299645,51,1,0.742836,67,34,84,false,false
006000000000926AAA,2026-06-30,186,181-365,186,,2,2,0.076464,247548.28,68716.75,0.277589,0,0,1,,,,false,false
006000000000927AAA,2026-06-30,250,181-365,250,,2,2,0.093446,410755.23,142062.93,0.345858,0,0,1,,,,false,false
006000000000928AAA,2026-06-30,101,91-180,101,,2,2,0.034419,1408018.17,471653.22,0.334977,0,0,1,,,,false,false
006000000000929AAA,2026-06-30,117,91-180,117,,2,1,0.07581,769988.4,246313.2,0.319892,0,0,1,,,,false,false
006000000000930AAA,2026-06-30,110,91-180,110,,1,1,0.040707,833157.12,329744,0.395776,0,0,0,,,,false,false
006000000000931AAA,2026-06-30,17,0-30,,228815.83,4,3,0.059266,286019.79,87193.04,0.30485,0,0,1,83,4,89,false,false
006000000000932AAA,2026-06-30,237,181-365,237,,3,2,0.095655,788000.57,221186.23,0.280693,0,0,0.3427,,,,false,false
006000000000933AAA,2026-06-30,173,91-180,173,,2,2,0.067159,750770.21,213913.53,0.284925,0,0,0.431261,,,,false,false
006000000000934AAA,2026-06-30,142,91-180,142,,1,1,0.020304,310598.32,99197.47,0.319375,0,0,0,,,,false,false
006000000000935AAA,2026-06-30,134,91-180,134,,5,3,0.067411,673446.91,232554.24,0.345319,0,0,0.639116,,,,false,false
006000000000936AAA,2026-06-30,650,365+,,313580.32,2,2,0.055268,522633.86,154545.97,0.295706,646,0,1,39,61,38,true,false
006000000000937AAA,2026-06-30,101,91-180,101,,3,3,0.059056,357189.37,125000.06,0.349955,0,0,1,,,,false,false
006000000000938AAA,2026-06-30,155,91-180,,1071367.9,3,3,0.094963,1339209.87,452411.49,0.33782,88,1,0,73,31,80,false,false
006000000000939AAA,2026-06-30,123,91-180,123,,5,4,0.066325,1510044.31,450462.62,0.298311,0,0,0.345379,,,,false,false
006000000000940AAA,2026-06-30,103,91-180,103,,1,1,0.065202,272456.82,76820.58,0.281955,0,0,1,,,,false,false
006000000000941AAA,2026-06-30,900,365+,,120757.18,2,2,0.055334,301892.96,114547.65,0.379431,995,0,0.558584,38,64,27,true,false
006000000000942AAA,2026-06-30,193,181-365,193,,1,1,0.060892,1263267.5,440671.7,0.348835,62,1,1,,,,false,false
006000000000943AAA,2026-06-30,58,31-60,,148986.15,2,1,0.032645,744930.76,274982.7,0.369139,0,0,0.615775,60,17,36,false,true
006000000000944AAA,2026-06-30,190,181-365,190,,2,2,0.07143,811598.44,248511.24,0.3062,0,0,1,,,,false,false
006000000000945AAA,2026-06-30,132,91-180,132,,3,3,0.06714,740427.24,213931.66,0.28893,0,0,0.27536,,,,false,false
006000000000946AAA,2026-06-30,146,91-180,,776915.5,5,4,0.087483,1294859.16,444743.99,0.343469,0,0,1,76,21,68,false,false
006000000000947AAA,2026-06-30,150,91-180,150,,4,3,0.083143,231382.62,71059.33,0.307107,0,0,0.714461,,,,false,false
006000000000948AAA,2026-06-30,201,181-365,,846867.46,4,4,0.074058,1411445.76,496786.23,0.35197,67,1,0.71077,69,33,61,false,false
006000000000949AAA,2026-06-30,164,91-180,164,,3,2,0.080009,282953.97,82947.99,0.29315,0,0,0.382681,,,,false,false
006000000000950AAA,2026-06-30,123,91-180,123,,5,5,0.034653,411222.31,145518.22,0.353868,0,0,0.347606,,,,false,false
006000000000951AAA,2026-06-30,210,181-365,210,,3,2,0.066835,241831.28,71673.25,0.296377,62,1,1,,,,false,false
006000000000952AAA,2026-06-30,102,91-180,102,,5,5,0.057364,2116357.7,687381.33,0.324794,0,0,0.796599,,,,false,false
006000000000953AAA,2026-06-30,139,91-180,139,,3,3,0.082897,1632376.75,537163.44,0.329068,0,0,1,,,,false,false
006000000000954AAA,2026-06-30,183,181-365,183,,2,2,0.057187,245306.1,82641.06,0.33689,0,0,1,,,,false,false
006000000000955AAA,2026-06-30,28,0-30,,286424.44,4,2,0.063889,477374.06,129226.82,0.270703,0,0,0.471768,71,9,68,false,false
006000000000956AAA,2026-06-30,632,365+,,218854.54,4,3,0.051734,364757.57,118389.09,0.324569,532,0,1,43,61,38,true,false
006000000000957AAA,2026-06-30,433,365+,,144622.28,2,1,0.042761,241037.14,71947.03,0.298489,352,0,1,39,61,38,true,true
006000000000958AAA,2026-06-30,47,31-60,47,,2,1,0.081701,130328.62,41485.77,0.318317,0,0,0,,,,false,false
006000000000959AAA,2026-06-30,193,181-365,193,,3,2,0.050987,111094.68,39021.9,0.351249,0,0,0.255388,,,,false,false
006000000000960AAA,2026-06-30,97,91-180,97,,4,2,0.091804,1135576.91,318901.96,0.280828,0,0,0.743699,,,,false,false
006000000000961AAA,2026-06-30,534,365+,,468227.28,4,4,0.080674,1170568.2,426888.52,0.364685,521,0,1,42,66,27,true,false
006000000000962AAA,2026-06-30,642,365+,,246963.58,3,3,0.065721,617408.94,218841.87,0.354452,698,0,1,38,65,27,true,false
006000000000963AAA,2026-06-30,137,91-180,137,,4,4,0.060102,483788.61,181573.32,0.375315,0,0,1,,,,false,false
006000000000964AAA,2026-06-30,228,181-365,228,,2,1,0.04672,955980.92,362632.25,0.37933,0,0,1,,,,false,false
006000000000965AAA,2026-06-30,216,181-365,216,,4,2,0.045916,256807.2,83133.49,0.323719,0,0,0.209701,,,,false,false
006000000000966AAA,2026-06-30,140,91-180,140,,3,2,0.077684,1192145.69,313705.87,0.263144,0,0,0.625461,,,,false,false
006000000000967AAA,2026-06-30,166,91-180,166,,2,1,0.067961,333777.33,102298.33,0.306487,0,0,1,,,,false,false
006000000000968AAA,2026-06-30,96,91-180,96,,4,3,0.054444,391634.31,120622.93,0.307999,0,0,0.432339,,,,false,false
006000000000969AAA,2026-06-30,81,61-90,,325335.06,5,5,0.06396,542225.1,175781.45,0.324185,0,0,1,78,13,68,false,false
006000000000970AAA,2026-06-30,114,91-180,114,,2,2,0.078506,784567.65,204374.16,0.260493,0,0,1,,,,false,false
006000000000971AAA,2026-06-30,298,181-365,,815999.78,4,3,0.068361,1359999.64,420008.56,0.30883,191,0,1,51,56,39,false,false
006000000000972AAA,2026-06-30,184,181-365,184,,3,3,0.081107,804416.93,240006.52,0.298361,0,0,1,,,,false,false
006000000000973AAA,2026-06-30,738,365+,,387052.32,2,2,0.044528,645087.2,255937.08,0.396748,667,0,0.457181,46,61,38,true,false
006000000000974AAA,2026-06-30,175,91-180,175,,1,1,0.093805,236424.6,87080.04,0.368321,0,0,1,,,,false,false
006000000000975AAA,2026-06-30,55,31-60,55,,2,2,0.084027,879614.26,239292.78,0.272043,0,0,1,,,,false,false
006000000000976AAA,2026-06-30,126,91-180,126,,1,1,0.095609,1292544.66,437398.72,0.338401,0,0,1,,,,false,false
006000000000977AAA,2026-06-30,158,91-180,158,,3,3,0.053321,629583,235261,0.373677,0,0,0.645678,,,,false,false
006000000000978AAA,2026-06-30,89,61-90,89,,3,2,0.058902,297836.22,94758.87,0.318158,0,0,0.696022,,,,false,false
006000000000979AAA,2026-06-30,155,91-180,155,,3,2,0.059319,683729.92,234544.33,0.343037,0,0,0.664831,,,,false,false
006000000000980AAA,2026-06-30,169,91-180,169,,1,1,0.018799,1339327.44,533126.88,0.398056,0,0,1,,,,false,false
006000000000981AAA,2026-06-30,137,91-180,137,,4,4,0.051105,871828.45,289221.49,0.331741,0,0,1,,,,false,false
006000000000982AAA,2026-06-30,116,91-180,116,,4,3,0.074537,552616.51,163035.72,0.295025,0,0,1,,,,false,false
006000000000983AAA,2026-06-30,119,91-180,119,,4,2,0.062451,1199641.23,381748.16,0.318219,0,0,0.700139,,,,false,false
006000000000984AAA,2026-06-30,171,91-180,171,,4,3,0.062297,943738.77,323648.89,0.342943,0,0,1,,,,false,false
006000000000985AAA,2026-06-30,134,91-180,134,,4,4,0.052135,1567569.31,569456.97,0.363274,0,0,0.248559,,,,false,false
006000000000986AAA,2026-06-30,175,91-180,175,,3,3,0.06706,1218849.99,396290.78,0.325135,0,0,1,,,,false,false
006000000000987AAA,2026-06-30,107,91-180,,245918.06,2,1,0.065282,614795.15,192407.95,0.312963,0,0,1,61,18,47,false,true
006000000000988AAA,2026-06-30,113,91-180,113,,3,3,0.073059,585972.31,153984.08,0.262784,0,0,0.315324,,,,false,false
006000000000989AAA,2026-06-30,182,181-365,182,,5,4,0.056574,614645.11,207684.78,0.337894,0,0,0.778057,,,,false,false
006000000000990AAA,2026-06-30,250,181-365,250,,3,1,0.086221,566284.75,194158.42,0.342864,69,2,1,,,,false,false
006000000000991AAA,2026-06-30,157,91-180,157,,3,2,0.089637,863020.55,305615.34,0.354123,58,2,0.347214,,,,false,false
006000000000992AAA,2026-06-30,109,91-180,109,,4,4,0.066344,528425.36,191306.36,0.362031,0,0,1,,,,false,false
006000000000993AAA,2026-06-30,124,91-180,124,,3,3,0.054535,183315.52,52296.08,0.285279,0,0,0.705495,,,,false,false
006000000000994AAA,2026-06-30,183,181-365,183,,3,3,0.096411,2059572.72,560700.55,0.272241,0,0,1,,,,false,false
006000000000995AAA,2026-06-30,92,91-180,,155643.79,2,2,0.101029,259406.32,73062.9,0.281654,0,0,0.56876,69,17,68,false,false
006000000000996AAA,2026-06-30,112,91-180,,118538.24,3,2,0.092934,197563.74,59141.83,0.299356,0,0,0.376119,70,18,68,false,false
006000000000997AAA,2026-06-30,225,181-365,225,,4,4,0.0812,504187.58,136422,0.270578,0,0,1,,,,false,false
006000000000998AAA,2026-06-30,185,181-365,185,,4,2,0.070807,518128.83,137889.8,0.26613,0,0,1,,,,false,false
006000000000999AAA,2026-06-30,139,91-180,,201435.68,3,2,0.07004,251794.6,72437.75,0.287686,0,0,1,75,15,89,false,false
006000000001000AAA,2026-06-30,98,91-180,98,,3,3,0.090369,1033186.38,328869.01,0.318306,0,0,0.276086,,,,false,false
006000000001001AAA,2026-06-30,389,365+,,364150.3,2,1,0.073358,1820751.51,534091.03,0.293335,454,1,0,27,68,16,true,true
006000000001002AAA,2026-06-30,341,181-365,,22805.96,4,2,0.073869,228059.59,75230.83,0.329874,403,0,0.442671,30,68,11,true,false
006000000001003AAA,2026-06-30,54,31-60,,1199140.81,4,3,0.07527,2997852.02,979442.72,0.326715,0,0,1,69,15,47,false,false
006000000001004AAA,2026-06-30,37,31-60,,174749.58,3,3,0.065606,218436.98,72305.86,0.331015,0,0,1,84,7,89,false,false
006000000001005AAA,2026-06-30,151,91-180,151,,5,5,0.063174,576827.25,191157.71,0.331395,0,0,1,,,,false,false
006000000001006AAA,2026-06-30,131,91-180,131,,3,2,0.084476,237439.28,65083.08,0.274104,0,0,0.290577,,,,false,false
006000000001007AAA,2026-06-30,104,91-180,104,,4,4,0.057221,439111.3,153428.41,0.349407,0,0,0.719444,,,,false,false
006000000001008AAA,2026-06-30,54,31-60,,239187.43,3,3,0.082395,1195937.14,400583.35,0.334954,53,2,1,59,26,31,false,false
006000000001009AAA,2026-06-30,162,91-180,162,,1,1,0.063989,236516.76,77499.99,0.327672,0,0,1,,,,false,false
006000000001010AAA,2026-06-30,150,91-180,150,,4,4,0.101738,1700106.58,494603.7,0.290925,0,0,0.813199,,,,false,false
006000000001011AAA,2026-06-30,202,181-365,202,,4,2,0.069967,496167.14,154124.99,0.310631,0,0,0.453164,,,,false,false
006000000001012AAA,2026-06-30,162,91-180,,275692.99,3,3,0.035124,344616.24,107409.6,0.311679,0,0,0.643739,78,16,89,false,false
006000000001013AAA,2026-06-30,190,181-365,190,,1,1,0.091502,627456.76,203665.56,0.324589,0,0,0,,,,false,false
006000000001014AAA,2026-06-30,129,91-180,129,,4,2,0.071138,511489.83,154990.09,0.303017,0,0,1,,,,false,false
006000000001015AAA,2026-06-30,162,91-180,162,,4,3,0.069855,165353.87,56042.52,0.338925,0,0,0.565039,,,,false,false
006000000001016AAA,2026-06-30,191,181-365,191,,3,2,0.061571,266619.5,88894.39,0.333413,77,2,0.623029,,,,false,false
006000000001017AAA,2026-06-30,533,365+,,472885.87,4,4,0.061641,2364429.36,722901.51,0.30574,532,0,1,31,67,16,true,false
006000000001018AAA,2026-06-30,85,61-90,85,,2,2,0.053157,356716.47,125621.89,0.352162,0,0,1,,,,false,false
006000000001019AAA,2026-06-30,170,91-180,170,,2,2,0.088962,2045667.95,602322.13,0.294438,0,0,0.559534,,,,false,false
006000000001020AAA,2026-06-30,195,181-365,195,,2,2,0.07617,658882.2,172008.36,0.261061,53,1,1,,,,false,false
006000000001021AAA,2026-06-30,91,91-180,91,,2,1,0.096834,1416863.94,477458.16,0.336982,0,0,0.497324,,,,false,false
006000000001022AAA,2026-06-30,24,0-30,,156488.23,3,3,0.072379,260813.71,72505.03,0.277995,0,0,1,74,9,68,false,false
006000000001023AAA,2026-06-30,130,91-180,,71424.45,4,4,0.054368,178561.13,57249.13,0.320614,92,2,1,61,32,38,false,false
006000000001024AAA,2026-06-30,95,91-180,,120296.13,3,3,0.064773,300740.33,101541.16,0.337637,0,0,1,69,17,47,false,false
006000000001025AAA,2026-06-30,225,181-365,225,,3,2,0.033731,774051.78,261011.8,0.337202,0,0,1,,,,false,false
006000000001026AAA,2026-06-30,76,61-90,,124516.51,2,2,0.084375,207527.52,60402.39,0.291057,0,0,1,71,15,68,false,false
006000000001027AAA,2026-06-30,193,181-365,193,,4,3,0.072386,245832.04,73836.9,0.300355,80,1,0.705574,,,,false,false
006000000001028AAA,2026-06-30,580,365+,,376448.76,4,2,0.092503,941121.91,292619.58,0.310926,676,0,1,33,67,27,true,false
006000000001029AAA,2026-06-30,111,91-180,,1215054.71,2,2,0.012341,2025091.18,714395.5,0.352772,0,0,1,73,15,68,false,false
006000000001030AAA,2026-06-30,133,91-180,133,,3,2,0.07536,849425.46,255365.26,0.300633,0,0,1,,,,false,false
006000000001031AAA,2026-06-30,37,31-60,,660290.54,4,4,0.064,1650726.36,496786.96,0.300951,0,0,1,71,12,47,false,false
006000000001032AAA,2026-06-30,151,91-180,,466540.98,3,2,0.083235,1166352.45,392555.71,0.336567,42,1,1,60,29,43,false,false
006000000001033AAA,2026-06-30,17,0-30,,2232373.25,5,5,0.036046,3720622.08,1337319.52,0.359434,0,0,1,83,7,68,false,false
006000000001034AAA,2026-06-30,176,91-180,176,,3,3,0.057359,473968.23,164743.29,0.347583,35,1,0.67557,,,,false,false
006000000001035AAA,2026-06-30,122,91-180,122,,4,3,0.065658,261547.87,80145.56,0.306428,0,0,0.507862,,,,false,false
006000000001036AAA,2026-06-30,165,91-180,165,,3,1,0.074353,373964.56,113872.8,0.304502,32,2,1,,,,false,false
006000000001037AAA,2026-06-30,230,181-365,,320870.5,3,3,0.069516,401088.12,137736.46,0.343407,57,2,1,73,31,83,false,false
