OpportunityLineItemId,OpportunityId,ProductId,Quantity,ListUnitPrice,DiscountRate,NetUnitPrice,ListRevenue,NetRevenue,UnitCost,ExtendedCost,GrossMarginAmount,GrossMarginRate,ProductSubstitutionFlag,CurrencyIsoCode
00k000000000176AAA,006000000000054AAA,01t000000000003AAA,2429,213.5,0.0493,202.97,518591.5,493014.13,125.5,304839.5,188174.63,0.381682,false,USD
00k000000000177AAA,006000000000054AAA,01t000000000058AAA,1235,244.79,0.0767,226.01,302315.65,279122.35,167.27,206578.45,72543.9,0.2599,false,USD
00k000000000178AAA,006000000000054AAA,01t000000000026AAA,1131,310.11,0.0595,291.66,350734.41,329867.46,198.27,224243.37,105624.09,0.320202,false,USD
00k000000000179AAA,006000000000054AAA,01t000000000046AAA,6391,86.96,0.0808,79.93,555761.36,510832.63,53.15,339681.65,171150.98,0.335043,false,USD
00k000000000180AAA,006000000000054AAA,01t000000000031AAA,1116,376.88,0.0449,359.96,420598.08,401715.36,237.31,264837.96,136877.4,0.340732,false,USD
00k000000000181AAA,006000000000055AAA,01t000000000052AAA,2734,102.81,0.0437,98.32,281082.54,268806.88,62.85,171831.9,96974.98,0.360761,false,USD
00k000000000182AAA,006000000000055AAA,01t000000000004AAA,799,409.91,0.0343,395.85,327518.09,316284.15,267.02,213348.98,102935.17,0.325452,false,USD
00k000000000183AAA,006000000000055AAA,01t000000000030AAA,2023,158.37,0.0622,148.52,320382.51,300455.96,108.56,219616.88,80839.08,0.269055,false,USD
00k000000000184AAA,006000000000055AAA,01t000000000024AAA,933,321.03,0.0755,296.79,299520.99,276905.07,221.7,206846.1,70058.97,0.253007,false,USD
00k000000000185AAA,006000000000055AAA,01t000000000049AAA,780,361.83,0.0609,339.79,282227.4,265036.2,244.93,191045.4,73990.8,0.279172,false,USD
00k000000000186AAA,006000000000056AAA,01t000000000069AAA,1232,345.6,0.0603,324.76,425779.2,400104.32,218.13,268736.16,131368.16,0.328335,false,USD
00k000000000187AAA,006000000000056AAA,01t000000000009AAA,1123,351.19,0.0506,333.42,394386.37,374430.66,203.75,228811.25,145619.41,0.388909,false,USD
00k000000000188AAA,006000000000056AAA,01t000000000049AAA,1067,366.76,0.0956,331.7,391332.92,353923.9,244.93,261340.31,92583.59,0.261592,false,USD
00k000000000189AAA,006000000000056AAA,01t000000000034AAA,2316,234.8,0.0616,220.34,543796.8,510307.44,148.57,344088.12,166219.32,0.325724,false,USD
00k000000000190AAA,006000000000056AAA,01t000000000058AAA,1563,237.65,0.053,225.05,371446.95,351753.15,167.27,261443.01,90310.14,0.256743,false,USD
00k000000000191AAA,006000000000057AAA,01t000000000034AAA,1354,243.72,0.0848,223.05,329996.88,302009.7,148.57,201163.78,100845.92,0.333916,false,USD
00k000000000192AAA,006000000000057AAA,01t000000000014AAA,2978,123.93,0.0631,116.11,369063.54,345775.58,81.05,241366.9,104408.68,0.301955,false,USD
00k000000000193AAA,006000000000057AAA,01t000000000074AAA,855,349.31,0.0803,321.26,298660.05,274677.3,224.7,192118.5,82558.8,0.300567,false,USD
00k000000000194AAA,006000000000057AAA,01t000000000044AAA,1144,403.62,0.0924,366.33,461741.28,419081.52,243.46,278518.24,140563.28,0.335408,false,USD
00k000000000195AAA,006000000000057AAA,01t000000000056AAA,1529,199.43,0.1049,178.51,304928.47,272941.79,130.96,200237.84,72703.95,0.266372,false,USD
00k000000000196AAA,006000000000058AAA,01t000000000062AAA,1759,201.33,0.1156,178.06,354139.47,313207.54,121.05,212926.95,100280.59,0.320173,false,USD
00k000000000197AAA,006000000000058AAA,01t000000000018AAA,1819,152.39,0.0517,144.51,277197.41,262863.69,92.07,167475.33,95388.36,0.362881,false,USD
00k000000000198AAA,006000000000058AAA,01t000000000013AAA,1563,334.52,0.0678,311.84,522854.76,487405.92,195.82,306066.66,181339.26,0.37205,false,USD
00k000000000199AAA,006000000000058AAA,01t000000000046AAA,3491,80.12,0.0529,75.88,279698.92,264897.08,53.15,185546.65,79350.43,0.299552,false,USD
00k000000000200AAA,006000000000058AAA,01t000000000037AAA,1235,379.57,0.0897,345.52,468768.95,426717.2,244.43,301871.05,124846.15,0.292574,false,USD
00k000000000201AAA,006000000000059AAA,01t000000000050AAA,4852,81.28,0.1151,71.92,394370.56,348955.84,51.06,247743.12,101212.72,0.290044,false,USD
00k000000000202AAA,006000000000059AAA,01t000000000056AAA,2262,196.58,0.0859,179.69,444663.96,406458.78,130.96,296231.52,110227.26,0.271189,false,USD
00k000000000203AAA,006000000000059AAA,01t000000000009AAA,1359,338.48,0.0349,326.67,459994.32,443944.53,203.75,276896.25,167048.28,0.376282,false,USD
00k000000000204AAA,006000000000059AAA,01t000000000033AAA,1240,401.61,0.0822,368.6,497996.4,457064,280.14,347373.6,109690.4,0.239989,false,USD
00k000000000205AAA,006000000000059AAA,01t000000000015AAA,1358,316.64,0.0603,297.55,429997.12,404072.9,168.05,228211.9,175861,0.435221,false,USD
00k000000000206AAA,006000000000060AAA,01t000000000028AAA,2310,196.85,0.1006,177.05,454723.5,408985.5,110.67,255647.7,153337.8,0.374922,false,USD
00k000000000207AAA,006000000000060AAA,01t000000000064AAA,1748,237.13,0.0293,230.18,414503.24,402354.64,161.48,282267.04,120087.6,0.298462,false,USD
00k000000000208AAA,006000000000060AAA,01t000000000003AAA,1993,208.19,0.061,195.49,414922.67,389611.57,125.5,250121.5,139490.07,0.358023,false,USD
00k000000000209AAA,006000000000060AAA,01t000000000026AAA,1523,296.94,0.069,276.45,452239.62,421033.35,198.27,301965.21,119068.14,0.2828,false,USD
00k000000000210AAA,006000000000060AAA,01t000000000056AAA,1373,206.93,0.0468,197.25,284114.89,270824.25,130.96,179808.08,91016.17,0.336071,false,USD
00k000000000211AAA,006000000000061AAA,01t000000000008AAA,2184,273.78,0.2015,218.61,597935.52,477444.24,185.44,405000.96,72443.28,0.151731,false,USD
00k000000000212AAA,006000000000061AAA,01t000000000045AAA,4069,103.87,0.1633,86.91,422647.03,353636.79,61.97,252155.93,101480.86,0.286964,true,USD
00k000000000213AAA,006000000000062AAA,01t000000000043AAA,2427,226.38,0.2081,179.27,549424.26,435088.29,133.42,323810.34,111277.95,0.255759,true,USD
00k000000000214AAA,006000000000062AAA,01t000000000014AAA,3683,124.36,0.1812,101.83,458017.88,375039.89,83.89,308966.87,66073.02,0.176176,false,USD
00k000000000215AAA,006000000000062AAA,01t000000000025AAA,6527,75.06,0.1475,63.99,489916.62,417662.73,53.09,346518.43,71144.3,0.170339,true,USD
00k000000000216AAA,006000000000063AAA,01t000000000026AAA,2061,296.12,0.1979,237.52,610303.32,489528.72,205.21,422937.81,66590.91,0.136031,true,USD
00k000000000217AAA,006000000000063AAA,01t000000000029AAA,1515,227.54,0.171,188.63,344723.1,285774.45,158.44,240036.6,45737.85,0.160049,false,USD
00k000000000218AAA,006000000000063AAA,01t000000000038AAA,1651,212.06,0.1694,176.14,350111.06,290807.14,131.59,217255.09,73552.05,0.252924,true,USD
00k000000000219AAA,006000000000064AAA,01t000000000059AAA,2726,214.43,0.1632,179.44,584536.18,489153.44,141.04,384475.04,104678.4,0.213999,false,USD
00k000000000220AAA,006000000000064AAA,01t000000000039AAA,3868,124.78,0.1857,101.61,482649.04,393027.48,78.27,302748.36,90279.12,0.229702,true,USD
00k000000000221AAA,006000000000064AAA,01t000000000056AAA,3786,193.73,0.2016,154.67,733461.78,585580.62,135.54,513154.44,72426.18,0.123683,false,USD
00k000000000222AAA,006000000000065AAA,01t000000000038AAA,2350,220.09,0.2389,167.51,517211.5,393648.5,131.59,309236.5,84412,0.214435,true,USD
00k000000000223AAA,006000000000065AAA,01t000000000018AAA,4051,150.95,0.1748,124.56,611498.45,504592.56,95.29,386019.79,118572.77,0.234987,false,USD
00k000000000224AAA,006000000000066AAA,01t000000000061AAA,2144,200.91,0.1779,165.17,430751.04,354124.48,143.18,306977.92,47146.56,0.133136,true,USD
00k000000000225AAA,006000000000066AAA,01t000000000062AAA,2256,186.85,0.1806,153.1,421533.6,345393.6,125.29,282654.24,62739.36,0.181646,false,USD
00k000000000226AAA,006000000000066AAA,01t000000000014AAA,2135,118.31,0.2371,90.26,252591.85,192705.1,83.89,179105.15,13599.95,0.070574,true,USD
00k000000000227AAA,006000000000067AAA,01t000000000026AAA,2252,301.31,0.2241,233.79,678550.12,526495.08,205.21,462132.92,64362.16,0.122246,true,USD
00k000000000228AAA,006000000000067AAA,01t000000000024AAA,1912,326.55,0.1964,262.42,624363.6,501747.04,229.46,438727.52,63019.52,0.1256,true,USD
00k000000000229AAA,006000000000068AAA,01t000000000062AAA,2570,196.79,0.1885,159.7,505750.3,410429,125.29,321995.3,88433.7,0.215466,true,USD
00k000000000230AAA,006000000000068AAA,01t000000000045AAA,7428,98.73,0.153,83.62,733366.44,621129.36,61.97,460313.16,160816.2,0.258909,true,USD
00k000000000231AAA,006000000000069AAA,01t000000000026AAA,1265,293.54,0.207,232.78,371328.1,294466.7,205.21,259590.65,34876.05,0.118438,true,USD
00k000000000232AAA,006000000000069AAA,01t000000000018AAA,4440,147.01,0.1774,120.93,652724.4,536929.2,95.29,423087.6,113841.6,0.212023,true,USD
00k000000000233AAA,006000000000070AAA,01t000000000052AAA,4957,100.35,0.1603,84.26,497434.95,417676.82,65.05,322452.85,95223.97,0.227985,false,USD
00k000000000234AAA,006000000000070AAA,01t000000000014AAA,4314,125.86,0.1942,101.42,542960.04,437525.88,83.89,361901.46,75624.42,0.172846,false,USD
00k000000000235AAA,006000000000070AAA,01t000000000025AAA,4189,70.58,0.1847,57.54,295659.62,241035.06,53.09,222394.01,18641.05,0.077338,true,USD
00k000000000236AAA,006000000000071AAA,01t000000000060AAA,2505,248,0.2245,192.32,621240,481761.6,170.22,426401.1,55360.5,0.114913,true,USD
00k000000000237AAA,006000000000071AAA,01t000000000038AAA,2809,222.04,0.1952,178.7,623710.36,501968.3,131.59,369636.31,132331.99,0.263626,true,USD
00k000000000238AAA,006000000000071AAA,01t000000000053AAA,1372,240.86,0.2208,187.68,330459.92,257496.96,163.58,224431.76,33065.2,0.12841,true,USD
00k000000000239AAA,006000000000072AAA,01t000000000028AAA,5198,199.83,0.2144,156.99,1038716.34,816034.02,114.54,595378.92,220655.1,0.270399,false,USD
00k000000000240AAA,006000000000072AAA,01t000000000042AAA,3332,270,0.2028,215.24,899640,717179.68,180.49,601392.68,115787,0.161448,true,USD
00k000000000241AAA,006000000000073AAA,01t000000000054AAA,4429,128.3,0.1806,105.13,568240.7,465620.77,83.25,368714.25,96906.52,0.208123,false,USD
00k000000000242AAA,006000000000073AAA,01t000000000045AAA,6174,106.91,0.1809,87.57,660062.34,540657.18,61.97,382602.78,158054.4,0.292338,true,USD
00k000000000243AAA,006000000000074AAA,01t000000000038AAA,3817,210.51,0.1913,170.24,803516.67,649806.08,131.59,502279.03,147527.05,0.227032,false,USD
00k000000000244AAA,006000000000074AAA,01t000000000062AAA,3141,205.36,0.1967,164.97,645035.76,518170.77,125.29,393535.89,124634.88,0.240529,false,USD
00k000000000245AAA,006000000000075AAA,01t000000000018AAA,5477,148.46,0.1759,122.35,813115.42,670110.95,95.29,521903.33,148207.62,0.221169,true,USD
00k000000000246AAA,006000000000075AAA,01t000000000007AAA,3311,190.6,0.177,156.86,631076.6,519363.46,125.22,414603.42,104760.04,0.201709,true,USD
00k000000000247AAA,006000000000076AAA,01t000000000007AAA,3437,200.5,0.2335,153.68,689118.5,528198.16,125.22,430381.14,97817.02,0.18519,true,USD
00k000000000248AAA,006000000000076AAA,01t000000000058AAA,2001,234.3,0.2088,185.38,468834.3,370945.38,173.12,346413.12,24532.26,0.066134,false,USD
00k000000000249AAA,006000000000077AAA,01t000000000062AAA,3021,196.14,0.1735,162.11,592538.94,489734.31,125.29,378501.09,111233.22,0.22713,true,USD
00k000000000250AAA,006000000000077AAA,01t000000000024AAA,1906,317.31,0.1999,253.88,604792.86,483895.28,229.46,437350.76,46544.52,0.096187,false,USD
00k000000000251AAA,006000000000077AAA,01t000000000026AAA,1801,288.01,0.1847,234.81,518706.01,422892.81,205.21,369583.21,53309.6,0.126059,true,USD
00k000000000252AAA,006000000000078AAA,01t000000000025AAA,9661,72.96,0.2281,56.32,704866.56,544107.52,53.09,512902.49,31205.03,0.057351,true,USD
00k000000000253AAA,006000000000078AAA,01t000000000055AAA,2664,240.46,0.2248,186.4,640585.44,496569.6,134.57,358494.48,138075.12,0.278058,true,USD
00k000000000254AAA,006000000000078AAA,01t000000000007AAA,2445,209.36,0.183,171.05,511885.2,418217.25,125.22,306162.9,112054.35,0.267933,false,USD
00k000000000255AAA,006000000000079AAA,01t000000000039AAA,5455,117.2,0.224,90.95,639326,496132.25,78.27,426962.85,69169.4,0.139417,true,USD
00k000000000256AAA,006000000000079AAA,01t000000000051AAA,6827,71.5,0.1743,59.04,488130.5,403066.08,52.87,360943.49,42122.59,0.104505,true,USD
00k000000000257AAA,006000000000079AAA,01t000000000029AAA,1999,224.86,0.1809,184.18,449495.14,368175.82,158.44,316721.56,51454.26,0.139755,true,USD
00k000000000258AAA,006000000000080AAA,01t000000000061AAA,2816,207.37,0.1843,169.15,583953.92,476326.4,143.18,403194.88,73131.52,0.153532,true,USD
00k000000000259AAA,006000000000080AAA,01t000000000034AAA,1931,230.53,0.2102,182.07,445153.43,351577.17,153.77,296929.87,54647.3,0.155435,true,USD
00k000000000260AAA,006000000000081AAA,01t000000000040AAA,2709,230.58,0.1934,185.99,624641.22,503846.91,147.6,399848.4,103998.51,0.206409,true,USD
00k000000000261AAA,006000000000081AAA,01t000000000014AAA,2979,121.88,0.1931,98.34,363080.52,292954.86,83.89,249908.31,43046.55,0.146939,false,USD
00k000000000262AAA,006000000000082AAA,01t000000000041AAA,1500,280.77,0.1962,225.68,421155,338520,158.25,237375,101145,0.298786,true,USD
00k000000000263AAA,006000000000082AAA,01t000000000039AAA,5611,119.16,0.1718,98.69,668606.76,553749.59,78.27,439172.97,114576.62,0.206911,false,USD
00k000000000264AAA,006000000000083AAA,01t000000000052AAA,4440,105.67,0.2278,81.6,469174.8,362304,65.05,288822,73482,0.202819,false,USD
00k000000000265AAA,006000000000083AAA,01t000000000028AAA,3158,209.31,0.2098,165.4,661000.98,522333.2,114.54,361717.32,160615.88,0.307497,false,USD
00k000000000266AAA,006000000000083AAA,01t000000000051AAA,7176,74.24,0.1933,59.89,532746.24,429770.64,52.87,379395.12,50375.52,0.117215,true,USD
00k000000000267AAA,006000000000084AAA,01t000000000041AAA,3647,271.1,0.1761,223.36,988701.7,814593.92,158.25,577137.75,237456.17,0.291503,false,USD
00k000000000268AAA,006000000000084AAA,01t000000000050AAA,7869,78.06,0.1607,65.52,614254.14,515576.88,52.85,415876.65,99700.23,0.193376,false,USD
00k000000000269AAA,006000000000085AAA,01t000000000036AAA,2575,137.34,0.2061,109.03,353650.5,280752.25,98.51,253663.25,27089,0.096487,true,USD
00k000000000270AAA,006000000000085AAA,01t000000000057AAA,3085,132.97,0.1937,107.21,410212.45,330742.85,75.4,232609,98133.85,0.296707,true,USD
00k000000000271AAA,006000000000085AAA,01t000000000039AAA,3236,121.12,0.1932,97.72,391944.32,316221.92,78.27,253281.72,62940.2,0.199038,true,USD
00k000000000272AAA,006000000000086AAA,01t000000000054AAA,2828,136.93,0.1837,111.78,387238.04,316113.84,83.25,235431,80682.84,0.255233,true,USD
00k000000000273AAA,006000000000086AAA,01t000000000043AAA,1951,219.9,0.203,175.26,429024.9,341932.26,133.42,260302.42,81629.84,0.238731,true,USD
00k000000000274AAA,006000000000086AAA,01t000000000036AAA,3187,139.34,0.2103,110.04,444076.58,350697.48,98.51,313951.37,36746.11,0.10478,true,USD
00k000000000275AAA,006000000000087AAA,01t000000000025AAA,7020,73.08,0.1885,59.3,513021.6,416286,53.09,372691.8,43594.2,0.104722,false,USD
00k000000000276AAA,006000000000087AAA,01t000000000051AAA,5228,70.62,0.2036,56.24,369201.36,294022.72,52.87,276404.36,17618.36,0.059922,false,USD
00k000000000277AAA,006000000000087AAA,01t000000000046AAA,5875,84.12,0.199,67.38,494205,395857.5,55.01,323183.75,72673.75,0.183586,false,USD
00k000000000278AAA,006000000000088AAA,01t000000000008AAA,2234,274.36,0.2225,213.31,612920.24,476534.54,185.44,414272.96,62261.58,0.130655,false,USD
00k000000000279AAA,006000000000088AAA,01t000000000062AAA,2556,198.72,0.1747,164,507928.32,419184,125.29,320241.24,98942.76,0.236037,true,USD
00k000000000280AAA,006000000000088AAA,01t000000000059AAA,2073,218.62,0.2045,173.91,453199.26,360515.43,141.04,292375.92,68139.51,0.189006,true,USD
00k000000000281AAA,006000000000089AAA,01t000000000062AAA,2869,206.42,0.1459,176.3,592218.98,505804.7,125.29,359457.01,146347.69,0.289336,true,USD
00k000000000282AAA,006000000000089AAA,01t000000000034AAA,3141,234.55,0.1769,193.06,736721.55,606401.46,153.77,482991.57,123409.89,0.203512,false,USD
00k000000000283AAA,006000000000090AAA,01t000000000029AAA,1447,228.28,0.1902,184.86,330321.16,267492.42,158.44,229262.68,38229.74,0.142919,false,USD
00k000000000284AAA,006000000000090AAA,01t000000000042AAA,1131,271.07,0.1733,224.09,306580.17,253445.79,180.49,204134.19,49311.6,0.194565,false,USD
00k000000000285AAA,006000000000090AAA,01t000000000040AAA,1239,228.41,0.1891,185.22,282999.99,229487.58,147.6,182876.4,46611.18,0.20311,false,USD
00k000000000286AAA,006000000000091AAA,01t000000000018AAA,4262,154.35,0.2022,123.14,657839.7,524822.68,95.29,406125.98,118696.7,0.226165,true,USD
00k000000000287AAA,006000000000091AAA,01t000000000059AAA,2878,205.4,0.2018,163.95,591141.2,471848.1,141.04,405913.12,65934.98,0.139738,true,USD
00k000000000288AAA,006000000000091AAA,01t000000000038AAA,2398,215.07,0.1821,175.91,515737.86,421832.18,131.59,315552.82,106279.36,0.251947,false,USD
00k000000000289AAA,006000000000092AAA,01t000000000018AAA,4491,151.09,0.2243,117.2,678545.19,526345.2,95.29,427947.39,98397.81,0.186945,true,USD
00k000000000290AAA,006000000000092AAA,01t000000000002AAA,6102,177.99,0.26,131.71,1086094.98,803694.42,117.78,718693.56,85000.86,0.105763,true,USD
00k000000000291AAA,006000000000093AAA,01t000000000018AAA,2234,146.11,0.2215,113.75,326409.74,254117.5,95.29,212877.86,41239.64,0.162286,true,USD
00k000000000292AAA,006000000000093AAA,01t000000000045AAA,3853,109.71,0.1916,88.69,422712.63,341722.57,61.97,238770.41,102952.16,0.301274,true,USD
00k000000000293AAA,006000000000093AAA,01t000000000054AAA,3536,128.53,0.1746,106.09,454482.08,375134.24,83.25,294372,80762.24,0.215289,true,USD
00k000000000294AAA,006000000000094AAA,01t000000000052AAA,5489,108.18,0.1672,90.09,593800.02,494504.01,65.05,357059.45,137444.56,0.277944,true,USD
00k000000000295AAA,006000000000094AAA,01t000000000038AAA,2576,218.07,0.1877,177.14,561748.32,456312.64,131.59,338975.84,117336.8,0.257141,true,USD
00k000000000296AAA,006000000000095AAA,01t000000000018AAA,5557,152.1,0.1695,126.32,845219.7,701960.24,95.29,529526.53,172433.71,0.245646,true,USD
00k000000000297AAA,006000000000095AAA,01t000000000008AAA,1801,268.93,0.1806,220.36,484342.93,396868.36,185.44,333977.44,62890.92,0.158468,true,USD
00k000000000298AAA,006000000000096AAA,01t000000000052AAA,4547,106.33,0.1896,86.17,483482.51,391814.99,65.05,295782.35,96032.64,0.245097,true,USD
00k000000000299AAA,006000000000096AAA,01t000000000059AAA,3354,212.33,0.2061,168.57,712154.82,565383.78,141.04,473048.16,92335.62,0.163315,true,USD
00k000000000300AAA,006000000000096AAA,01t000000000043AAA,2114,217.97,0.1647,182.07,460788.58,384895.98,133.42,282049.88,102846.1,0.267205,true,USD
00k000000000301AAA,006000000000097AAA,01t000000000055AAA,2707,235.96,0.1695,195.96,638743.72,530463.72,134.57,364280.99,166182.73,0.313278,false,USD
00k000000000302AAA,006000000000097AAA,01t000000000002AAA,4309,169.37,0.2046,134.72,729815.33,580508.48,117.78,507514.02,72994.46,0.125742,true,USD
00k000000000303AAA,006000000000098AAA,01t000000000059AAA,5507,218.01,0.188,177.02,1200581.07,974849.14,141.04,776707.28,198141.86,0.203254,true,USD
00k000000000304AAA,006000000000098AAA,01t000000000062AAA,3478,199.3,0.1814,163.15,693165.4,567435.7,125.29,435758.62,131677.08,0.232056,true,USD
00k000000000305AAA,006000000000099AAA,01t000000000056AAA,3575,198.71,0.1769,163.56,710388.25,584727,135.54,484555.5,100171.5,0.171313,true,USD
