OpportunityId,OpportunityName,AccountId,OwnerUserId,OpportunityType,VehicleProgramName,VehicleSegment,PowertrainType,StageName,ForecastCategory,Probability,Amount,CurrencyIsoCode,CreatedDate,OriginalCloseDate,PriorCloseDate,CloseDate,CloseDateChangeCount,IsClosed,IsWon,LossReason,LeadSource,CustomerNeed,NextStep,LastActivityDate
006000000000084AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0084,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,1330170.8,USD,2024-03-29,2026-12-19,,2026-12-19,0,false,false,,Trade Event,Cost Reduction,Submit revised quotation,2026-06-18
006000000000085AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0085,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,927717.02,USD,2026-04-06,2026-10-29,,2026-10-29,0,false,false,,RFQ,Cost Reduction,Validate product fit,2026-05-25
006000000000086AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0086,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,1008743.58,USD,2024-11-15,2025-07-28,,2025-07-28,0,true,false,Technical Fit,Existing Relationship,Cost Reduction,,2025-07-07
006000000000087AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0087,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Technical Review,Pipeline,0.4,1106166.22,USD,2025-10-22,2026-12-15,,2026-12-15,0,false,false,,Referral,Cost Reduction,Validate product fit,2026-06-25
006000000000088AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0088,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,1256233.97,USD,2025-07-02,2026-02-08,,2026-02-08,0,true,false,Competitor,Existing Relationship,Cost Reduction,,2026-01-15
006000000000089AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0089,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,Hybrid,Qualification,Pipeline,0.2,1112206.16,USD,2026-05-29,2027-02-11,,2027-02-11,0,false,false,,Trade Event,Cost Reduction,Submit revised quotation,2026-06-10
006000000000090AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0090,001000000000002AAA,005000000000019AAA,Requote,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,750425.79,USD,2025-12-10,2026-06-28,,2026-06-28,0,true,false,No Decision,Existing Relationship,Cost Reduction,,2026-06-03
006000000000091AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0091,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Qualification,Pipeline,0.2,1418502.96,USD,2026-04-05,2026-11-30,,2026-11-30,0,false,false,,Trade Event,Cost Reduction,Complete technical review,2026-05-19
006000000000092AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0092,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1330039.62,USD,2024-12-10,2025-07-29,,2025-07-29,0,true,true,,RFQ,Cost Reduction,,2025-07-18
006000000000093AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0093,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,970974.31,USD,2025-12-10,2026-08-31,,2026-08-31,0,false,false,,Partner,Cost Reduction,Finalize commercial terms,2026-05-30
006000000000094AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0094,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,950816.65,USD,2025-08-06,2026-02-24,,2026-02-24,0,true,false,Technical Fit,RFQ,Cost Reduction,,2026-01-31
006000000000095AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0095,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,1098828.6,USD,2026-02-03,2026-10-03,,2026-10-03,0,false,false,,RFQ,Cost Reduction,Finalize commercial terms,2026-06-24
006000000000096AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0096,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,1342094.75,USD,2025-03-20,2025-11-26,,2025-11-26,0,true,false,No Decision,RFQ,Cost Reduction,,2025-11-20
006000000000097AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0097,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Technical Review,Pipeline,0.4,1110972.2,USD,2024-11-27,2026-08-16,,2026-08-16,0,false,false,,Trade Event,Cost Reduction,Submit revised quotation,2026-06-15
006000000000098AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0098,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Prospecting,Pipeline,0.1,1542284.84,USD,2026-06-14,2027-01-08,,2027-01-08,0,false,false,,Existing Relationship,Cost Reduction,Complete technical review,2026-05-22
006000000000099AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0099,001000000000002AAA,005000000000019AAA,Requote,MetroVale UrbanGo Platform,Urban Commuter,Hybrid,Technical Review,Pipeline,0.4,1105723.06,USD,2026-02-17,2026-09-10,,2026-09-10,0,false,false,,Existing Relationship,Cost Reduction,Submit revised quotation,2026-06-07
006000000000100AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0100,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1127933.54,USD,2024-03-20,2024-10-21,,2024-10-21,0,true,true,,Trade Event,Cost Reduction,,2024-10-17
006000000000101AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0101,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1540341.56,USD,2024-09-19,2025-04-24,,2025-04-24,0,true,true,,RFQ,Cost Reduction,,2025-04-02
006000000000102AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0102,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,1418950.88,USD,2026-02-27,2026-09-07,,2026-09-07,0,false,false,,Existing Relationship,Cost Reduction,Confirm program timing,2026-06-15
006000000000103AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0103,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Lost,Closed,0,862575.96,USD,2025-04-08,2025-10-12,,2025-10-12,0,true,false,No Decision,Existing Relationship,Cost Reduction,,2025-10-03
006000000000104AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0104,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1388056.42,USD,2024-05-21,2024-12-05,,2024-12-05,0,true,true,,RFQ,Cost Reduction,,2024-11-14
006000000000105AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0105,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Negotiation,Commit,0.8,763971.86,USD,2025-04-18,2026-07-27,,2026-07-27,0,false,false,,Trade Event,Cost Reduction,Finalize commercial terms,2026-06-24
006000000000106AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0106,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1339284.72,USD,2025-05-06,2026-01-20,,2026-01-20,0,true,true,,Trade Event,Cost Reduction,,2026-01-15
006000000000107AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0107,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,Hybrid,Prospecting,Pipeline,0.1,890397.23,USD,2026-05-17,2027-01-15,,2027-01-15,0,false,false,,Existing Relationship,Cost Reduction,Complete technical review,2026-05-19
006000000000108AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0108,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1271009.6,USD,2025-01-15,2025-07-26,,2025-07-26,0,true,true,,Existing Relationship,Cost Reduction,,2025-07-13
006000000000109AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0109,001000000000002AAA,005000000000019AAA,Requote,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1487463.07,USD,2024-11-04,2025-06-02,,2025-06-02,0,true,true,,Inbound,Cost Reduction,,2025-05-16
006000000000110AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0110,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,1545207.87,USD,2024-01-31,2024-09-28,,2024-09-28,0,true,true,,Referral,Cost Reduction,,2024-09-16
006000000000111AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0111,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,905166.64,USD,2025-08-03,2026-04-04,,2026-04-04,0,true,true,,RFQ,Cost Reduction,,2026-03-10
006000000000112AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0112,001000000000002AAA,005000000000019AAA,Expansion,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,833562.36,USD,2025-04-18,2025-12-28,,2025-12-28,0,true,true,,RFQ,Cost Reduction,,2025-12-20
006000000000113AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0113,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Closed Won,Closed,1,899349.34,USD,2025-07-27,2026-04-13,,2026-04-13,0,true,true,,Trade Event,Cost Reduction,,2026-03-22
006000000000114AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0114,001000000000002AAA,005000000000019AAA,Replacement,MetroVale UrbanGo Platform,Urban Commuter,ICE,Technical Review,Pipeline,0.4,1303150.66,USD,2024-09-23,2026-10-09,,2026-10-09,0,false,false,,Existing Relationship,Cost Reduction,Finalize commercial terms,2026-06-10
006000000000115AAA,MetroVale Motors - MetroVale UrbanGo Platform - 0115,001000000000002AAA,005000000000019AAA,New Program,MetroVale UrbanGo Platform,Urban Commuter,ICE,Negotiation,Commit,0.8,1072402.35,USD,2025-08-31,2026-09-04,,2026-09-04,0,false,false,,Existing Relationship,Cost Reduction,Validate product fit,2026-06-05
006000000000116AAA,Northstar Automotive Group - Northstar WorkLine Truck - 0116,001000000000001AAA,005000000000012AAA,New Program,Northstar WorkLine Truck,Light Truck,Hybrid,Negotiation,Pipeline,0.8,2433178.55,USD,2025-07-30,2026-05-29,,2027-01-26,0,false,false,,Inbound,Supplier Consolidation,Confirm program timing,2026-06-09
006000000000117AAA,Summit Motorworks - Summit Vista Crossover - 0117,001000000000003AAA,005000000000012AAA,Expansion,Summit Vista Crossover,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,2582065.04,USD,2025-09-08,2026-08-31,,2026-08-31,0,false,false,,Trade Event,Supplier Consolidation,Confirm program timing,2026-06-03
006000000000118AAA,Continental Mobility Systems - Continental CityMotion Vehicle - 0118,001000000000004AAA,005000000000015AAA,Expansion,Continental CityMotion Vehicle,Urban Commuter,Hybrid,Negotiation,Commit,0.8,5061703.11,USD,2025-11-10,2026-09-26,,2026-09-26,0,false,false,,Existing Relationship,Supplier Consolidation,Validate product fit,2026-06-03
006000000000119AAA,Aurora Vehicle Works - Aurora ServicePlus Program - 0119,001000000000005AAA,005000000000027AAA,New Program,Aurora ServicePlus Program,Aftermarket Program,Hybrid,Negotiation,Pipeline,0.8,3805241.25,USD,2025-09-29,2026-04-16,,2026-11-29,0,false,false,,RFQ,Supplier Consolidation,Validate product fit,2026-06-11
006000000000120AAA,Rio Grande Mobility - Rio Nova Compact Program - 0120,001000000000006AAA,005000000000030AAA,Expansion,Rio Nova Compact Program,Compact Crossover,Hybrid,Proposal or Quote,Best Case,0.6,2983303.06,USD,2026-05-27,2026-04-04,2026-05-27,2026-07-20,1,false,false,,RFQ,Supplier Consolidation,Validate product fit,2026-06-15
006000000000121AAA,Northstar Automotive Group - Northstar UtilityPro Program - 0121,001000000000001AAA,005000000000014AAA,Replacement,Northstar UtilityPro Program,Light Truck,Hybrid,Technical Review,Pipeline,0.4,2369727.38,USD,2025-06-04,2026-08-25,2026-10-02,2026-11-09,2,false,false,,Trade Event,Supplier Consolidation,Complete technical review,2026-06-28
006000000000122AAA,Summit Motorworks - Summit Meridian Sedan - 0122,001000000000003AAA,005000000000012AAA,Requote,Summit Meridian Sedan,Mid-Size Sedan,Hybrid,Technical Review,Pipeline,0.4,2838556.92,USD,2026-04-17,2026-07-23,,2026-07-23,0,false,false,,Referral,Supplier Consolidation,Confirm program timing,2026-06-22
006000000000123AAA,Continental Mobility Systems - Continental CityTrail Compact - 0123,001000000000004AAA,005000000000017AAA,New Program,Continental CityTrail Compact,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,2470222.03,USD,2025-11-14,2026-07-22,,2026-07-22,0,false,false,,Existing Relationship,Supplier Consolidation,Finalize commercial terms,2026-05-26
006000000000124AAA,Aurora Vehicle Works - Aurora UrbanGo Platform - 0124,001000000000005AAA,005000000000028AAA,New Program,Aurora UrbanGo Platform,Urban Commuter,ICE,Proposal or Quote,Best Case,0.6,4544420.16,USD,2026-05-16,2026-06-28,2026-08-20,2026-10-12,1,false,false,,RFQ,Supplier Consolidation,Finalize commercial terms,2026-05-30
006000000000125AAA,Rio Grande Mobility - Rio ServicePlus Program - 0125,001000000000006AAA,005000000000029AAA,Expansion,Rio ServicePlus Program,Aftermarket Program,ICE,Technical Review,Pipeline,0.4,2841382.72,USD,2025-07-31,2026-09-16,,2026-09-16,0,false,false,,RFQ,Supplier Consolidation,Confirm program timing,2026-06-11
006000000000126AAA,Northstar Automotive Group - Northstar Vista Crossover - 0126,001000000000001AAA,005000000000014AAA,Requote,Northstar Vista Crossover,Compact Crossover,Hybrid,Proposal or Quote,Best Case,0.6,4778582.52,USD,2026-04-14,2026-05-05,,2026-08-31,0,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-24
006000000000127AAA,Summit Motorworks - Summit Meridian Sedan - 0127,001000000000003AAA,005000000000014AAA,New Program,Summit Meridian Sedan,Mid-Size Sedan,ICE,Proposal or Quote,Pipeline,0.6,4135373.28,USD,2026-02-17,2026-05-01,,2026-11-25,0,false,false,,Existing Relationship,Supplier Consolidation,Finalize commercial terms,2026-05-28
006000000000128AAA,Continental Mobility Systems - Continental TrailForge Platform - 0128,001000000000004AAA,005000000000015AAA,New Program,Continental TrailForge Platform,Light Truck,Hybrid,Negotiation,Commit,0.8,3906521.59,USD,2025-09-13,2026-09-27,,2026-09-27,0,false,false,,RFQ,Supplier Consolidation,Confirm program timing,2026-06-27
006000000000129AAA,Aurora Vehicle Works - Aurora ServicePlus Program - 0129,001000000000005AAA,005000000000028AAA,Replacement,Aurora ServicePlus Program,Aftermarket Program,Hybrid,Technical Review,Pipeline,0.4,4746361.6,USD,2026-01-15,2026-07-01,2026-08-15,2026-09-30,1,false,false,,Referral,Supplier Consolidation,Confirm program timing,2026-06-07
006000000000130AAA,Rio Grande Mobility - Rio CityTrail Compact - 0130,001000000000006AAA,005000000000029AAA,Expansion,Rio CityTrail Compact,Compact Crossover,ICE,Proposal or Quote,Best Case,0.6,2364268.4,USD,2026-02-02,2026-07-08,,2026-07-08,0,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-27
006000000000131AAA,Northstar Automotive Group - Northstar TrailForge Platform - 0131,001000000000001AAA,005000000000012AAA,Replacement,Northstar TrailForge Platform,Light Truck,ICE,Technical Review,Pipeline,0.4,4995228.07,USD,2025-11-25,2026-09-15,,2026-09-15,0,false,false,,Partner,Supplier Consolidation,Validate product fit,2026-06-24
006000000000132AAA,Summit Motorworks - Summit CityMotion Vehicle - 0132,001000000000003AAA,005000000000014AAA,New Program,Summit CityMotion Vehicle,Urban Commuter,ICE,Technical Review,Pipeline,0.4,4282552.6,USD,2026-04-01,2026-04-16,2026-05-30,2026-07-14,3,false,false,,Trade Event,Supplier Consolidation,Complete technical review,2026-05-21
006000000000133AAA,Continental Mobility Systems - Continental Nova Compact Program - 0133,001000000000004AAA,005000000000015AAA,Replacement,Continental Nova Compact Program,Compact Crossover,Hybrid,Technical Review,Pipeline,0.4,2203974.25,USD,2025-06-10,2026-05-28,2026-07-14,2026-08-30,3,false,false,,Existing Relationship,Supplier Consolidation,Complete technical review,2026-06-12
006000000000134AAA,Aurora Vehicle Works - Aurora Avenue Platform - 0134,001000000000005AAA,005000000000028AAA,New Program,Aurora Avenue Platform,Mid-Size Sedan,ICE,Proposal or Quote,Best Case,0.6,4983055.15,USD,2025-05-12,2026-04-17,2026-06-11,2026-08-05,3,false,false,,RFQ,Supplier Consolidation,Finalize commercial terms,2026-05-19
006000000000135AAA,Rio Grande Mobility - Rio Nova Compact Program - 0135,001000000000006AAA,005000000000030AAA,Replacement,Rio Nova Compact Program,Compact Crossover,Hybrid,Proposal or Quote,Best Case,0.6,2525892.39,USD,2025-12-22,2026-06-29,2026-07-22,2026-08-14,2,false,false,,RFQ,Supplier Consolidation,Submit revised quotation,2026-06-01
006000000000136AAA,Northstar Automotive Group - Northstar Summit Sedan - 0136,001000000000001AAA,005000000000014AAA,Expansion,Northstar Summit Sedan,Mid-Size Sedan,ICE,Negotiation,Best Case,0.8,3545820.18,USD,2025-09-12,2026-07-12,2026-09-23,2026-12-06,1,false,false,,Partner,Supplier Consolidation,Confirm program timing,2026-05-25
006000000000137AAA,Summit Motorworks - Summit Avenue Platform - 0137,001000000000003AAA,005000000000014AAA,Expansion,Summit Avenue Platform,Mid-Size Sedan,Hybrid,Proposal or Quote,Best Case,0.6,4488360.92,USD,2026-02-18,2026-09-24,,2026-09-24,0,false,false,,Referral,Supplier Consolidation,Submit revised quotation,2026-05-16
006000000000138AAA,Continental Mobility Systems - Continental RoadReady Replacement - 0138,001000000000004AAA,005000000000015AAA,Replacement,Continental RoadReady Replacement,Aftermarket Program,Hybrid,Proposal or Quote,Best Case,0.6,2575095.37,USD,2025-06-04,2026-06-19,,2026-09-24,0,false,false,,Referral,Supplier Consolidation,Confirm program timing,2026-06-12
006000000000139AAA,Aurora Vehicle Works - Aurora UtilityPro Program - 0139,001000000000005AAA,005000000000027AAA,New Program,Aurora UtilityPro Program,Light Truck,ICE,Proposal or Quote,Best Case,0.6,2689456.71,USD,2025-08-16,2026-07-08,,2026-07-08,0,false,false,,Trade Event,Supplier Consolidation,Confirm program timing,2026-05-27
